id_student,gender,region,highest_education,imd_band,age_band,num_of_prev_attempts,studied_credits,disability,final_result
2371311,M,East Anglian Region,Lower Than A Level,60-70%,0-35,0,60,N,not completed
2394090,F,West Midlands Region,A Level or Equivalent,30-40%,0-35,0,90,N,completed
2399951,F,East Midlands Region,Lower Than A Level,Oct-20,35-55,1,120,N,not completed
2411981,M,Wales,A Level or Equivalent,20-30%,35-55,1,180,N,not completed
2414973,M,North Region,A Level or Equivalent,80-90%,0-35,1,100,N,completed
2415480,M,Wales,HE Qualification,30-40%,35-55,0,90,N,completed
2416424,F,North Western Region,Lower Than A Level,70-80%,0-35,0,60,N,completed
2416501,F,London Region,A Level or Equivalent,20-30%,0-35,1,120,N,completed
2436400,M,North Western Region,Lower Than A Level,20-30%,35-55,1,90,N,completed
2444109,M,Wales,A Level or Equivalent,50-60%,0-35,0,60,N,not completed
2446778,F,Yorkshire Region,A Level or Equivalent,70-80%,0-35,2,90,N,not completed
2450600,F,East Anglian Region,Lower Than A Level,90-100%,0-35,0,60,N,completed
2450650,F,North Region,A Level or Equivalent,40-50%,0-35,0,60,N,completed
2451003,M,London Region,Lower Than A Level,0-10%,0-35,0,60,N,completed
2452902,F,West Midlands Region,Lower Than A Level,50-60%,0-35,1,120,Y,completed
2460775,F,South West Region,HE Qualification,70-80%,0-35,0,70,N,completed
2465186,M,North Western Region,HE Qualification,40-50%,35-55,0,60,N,not completed
2473025,M,South West Region,HE Qualification,50-60%,35-55,0,120,N,completed
2485856,F,Scotland,Lower Than A Level,20-30%,35-55,2,120,N,not completed
2495139,F,Wales,Lower Than A Level,20-30%,0-35,0,120,N,not completed
2499850,M,London Region,HE Qualification,50-60%,35-55,1,120,N,not completed
2502516,F,South West Region,A Level or Equivalent,60-70%,0-35,0,60,N,completed
2502707,M,Yorkshire Region,A Level or Equivalent,40-50%,0-35,2,130,N,not completed
2503273,M,Wales,Lower Than A Level,Oct-20,35-55,0,60,N,completed
2516497,M,Wales,A Level or Equivalent,50-60%,0-35,0,60,N,not completed
2519622,F,South West Region,Lower Than A Level,40-50%,35-55,1,60,N,not completed
2521837,F,London Region,A Level or Equivalent,20-30%,35-55,0,60,N,not completed
2523146,M,East Midlands Region,A Level or Equivalent,80-90%,35-55,2,120,N,not completed
2527077,F,Scotland,HE Qualification,60-70%,35-55,0,60,N,not completed
2533297,M,South Region,HE Qualification,90-100%,35-55,1,60,N,not completed
2533590,M,East Midlands Region,A Level or Equivalent,80-90%,0-35,0,60,N,not completed
2544678,M,London Region,Lower Than A Level,70-80%,0-35,0,60,Y,not completed
2545413,M,Yorkshire Region,HE Qualification,40-50%,35-55,0,60,N,not completed
2550946,F,South West Region,Lower Than A Level,Oct-20,35-55,0,60,N,completed
2558463,M,London Region,Lower Than A Level,50-60%,35-55,0,60,N,completed
2558536,M,North Western Region,A Level or Equivalent,0-10%,0-35,2,60,N,not completed
2577480,M,North Western Region,Lower Than A Level,30-40%,0-35,1,120,N,not completed
2588215,M,North Western Region,Lower Than A Level,Oct-20,0-35,1,120,Y,not completed
2588296,F,Ireland,Lower Than A Level,70-80%,35-55,0,90,N,not completed
2588543,F,North Western Region,A Level or Equivalent,30-40%,35-55,2,60,Y,not completed
2595457,M,Scotland,HE Qualification,50-60%,0-35,0,60,N,not completed
2595730,F,Ireland,Lower Than A Level,40-50%,0-35,0,60,N,not completed
2599201,M,North Region,Post Graduate Qualification,,35-55,0,120,N,not completed
2608626,F,South Region,A Level or Equivalent,,0-35,0,60,N,completed
2609908,M,Scotland,A Level or Equivalent,60-70%,0-35,0,90,N,completed
2610581,M,West Midlands Region,Lower Than A Level,40-50%,0-35,0,60,N,not completed
2611371,M,West Midlands Region,Lower Than A Level,20-30%,0-35,1,150,Y,completed
2619496,M,South Region,Post Graduate Qualification,90-100%,35-55,0,60,N,completed
2621984,M,Yorkshire Region,A Level or Equivalent,70-80%,0-35,0,60,N,not completed
2623532,F,Yorkshire Region,A Level or Equivalent,20-30%,0-35,0,60,N,not completed
2631092,F,South Region,A Level or Equivalent,30-40%,0-35,0,90,N,not completed
2635116,M,South East Region,Lower Than A Level,20-30%,0-35,0,60,Y,not completed
2636552,F,South East Region,Lower Than A Level,80-90%,0-35,0,90,Y,not completed
2637219,F,East Anglian Region,A Level or Equivalent,50-60%,0-35,0,120,N,completed
2638464,M,London Region,HE Qualification,20-30%,0-35,0,60,N,not completed
2639021,M,Ireland,Lower Than A Level,Oct-20,0-35,0,60,N,not completed
2640853,F,North Region,Lower Than A Level,80-90%,0-35,0,60,N,not completed
2643028,F,South East Region,A Level or Equivalent,60-70%,0-35,0,60,N,completed
2646737,F,South Region,Lower Than A Level,80-90%,0-35,1,120,Y,not completed
2648035,M,Wales,Lower Than A Level,60-70%,0-35,2,120,N,completed
2659530,F,South West Region,A Level or Equivalent,70-80%,0-35,1,70,Y,completed
2660408,M,East Midlands Region,A Level or Equivalent,80-90%,0-35,0,60,N,completed
2661162,M,Ireland,HE Qualification,,35-55,0,60,N,completed
2668106,M,London Region,A Level or Equivalent,30-40%,0-35,0,60,N,not completed
2669736,F,East Midlands Region,Lower Than A Level,30-40%,0-35,0,60,N,completed
2669995,F,Scotland,HE Qualification,30-40%,0-35,0,60,Y,completed
2675343,F,Yorkshire Region,A Level or Equivalent,50-60%,0-35,0,120,N,completed
2683696,M,South Region,A Level or Equivalent,60-70%,35-55,1,300,N,not completed
2684847,M,North Region,HE Qualification,0-10%,35-55,0,70,N,completed
2685827,F,East Midlands Region,Lower Than A Level,50-60%,0-35,2,120,N,completed
2686365,M,East Anglian Region,A Level or Equivalent,20-30%,0-35,1,120,N,not completed
2686865,F,East Anglian Region,Lower Than A Level,30-40%,0-35,2,60,Y,completed
2688692,M,West Midlands Region,A Level or Equivalent,80-90%,0-35,0,60,N,completed
2689501,F,East Midlands Region,Lower Than A Level,60-70%,0-35,1,60,Y,not completed
2692101,M,Wales,Lower Than A Level,40-50%,0-35,1,90,N,not completed
2692577,M,South Region,Lower Than A Level,80-90%,0-35,0,70,N,completed
2692948,F,Ireland,Lower Than A Level,,35-55,1,120,N,completed
2694886,M,Ireland,HE Qualification,,0-35,0,60,N,completed
2696376,F,London Region,Lower Than A Level,80-90%,0-35,3,210,N,not completed
2698251,F,South West Region,A Level or Equivalent,50-60%,0-35,0,60,N,not completed
2710343,M,North Western Region,Lower Than A Level,0-10%,0-35,1,60,N,not completed
8462,M,London Region,HE Qualification,30-40%,55<=,1,60,N,not completed
25572,F,London Region,HE Qualification,Oct-20,0-35,2,150,N,not completed
27417,M,South West Region,Lower Than A Level,60-70%,0-35,1,60,N,not completed
33387,M,Scotland,HE Qualification,Oct-20,0-35,2,90,N,not completed
33681,M,South East Region,A Level or Equivalent,50-60%,35-55,3,60,Y,not completed
33796,M,East Anglian Region,Lower Than A Level,80-90%,35-55,2,60,N,completed
33897,M,West Midlands Region,Lower Than A Level,30-40%,0-35,1,60,N,not completed
34087,M,South East Region,A Level or Equivalent,60-70%,35-55,1,60,Y,not completed
36385,M,West Midlands Region,Lower Than A Level,70-80%,0-35,1,120,Y,not completed
39208,F,Wales,A Level or Equivalent,90-100%,35-55,0,120,N,not completed
46016,M,North Western Region,Lower Than A Level,40-50%,0-35,0,60,N,not completed
46812,F,North Region,Lower Than A Level,0-10%,0-35,1,180,Y,not completed
51033,F,South Region,A Level or Equivalent,80-90%,0-35,0,60,N,completed
51153,F,East Midlands Region,HE Qualification,30-40%,35-55,0,60,N,completed
51253,F,North Western Region,Lower Than A Level,40-50%,0-35,0,120,N,not completed
51955,M,Scotland,A Level or Equivalent,80-90%,0-35,0,60,Y,not completed
53632,M,Wales,Lower Than A Level,90-100%,0-35,2,60,N,not completed
54810,M,South Region,HE Qualification,40-50%,0-35,1,60,N,completed
58731,F,South West Region,A Level or Equivalent,40-50%,0-35,1,110,Y,completed
63015,F,East Anglian Region,Lower Than A Level,70-80%,35-55,1,60,N,not completed
63827,M,South West Region,Lower Than A Level,40-50%,0-35,1,60,N,not completed
68417,M,Scotland,Lower Than A Level,70-80%,0-35,0,60,N,completed
69239,F,East Midlands Region,Lower Than A Level,50-60%,0-35,0,90,Y,not completed
71676,F,East Midlands Region,Lower Than A Level,80-90%,0-35,0,60,N,completed
73019,M,Scotland,HE Qualification,50-60%,0-35,0,60,N,not completed
73664,M,North Western Region,A Level or Equivalent,40-50%,0-35,0,120,N,not completed
75309,F,East Midlands Region,A Level or Equivalent,50-60%,35-55,1,180,N,not completed
75427,M,East Midlands Region,Lower Than A Level,20-30%,0-35,0,60,N,not completed
76081,F,East Midlands Region,Lower Than A Level,60-70%,0-35,1,150,Y,completed
80329,M,South Region,Lower Than A Level,80-90%,0-35,2,90,N,completed
80775,M,Wales,A Level or Equivalent,50-60%,35-55,0,60,N,completed
83553,M,West Midlands Region,Lower Than A Level,30-40%,0-35,1,60,N,not completed
88439,F,East Anglian Region,HE Qualification,30-40%,0-35,0,60,N,completed
91470,F,East Anglian Region,A Level or Equivalent,50-60%,0-35,0,60,N,completed
96874,F,South East Region,Lower Than A Level,60-70%,0-35,0,90,N,not completed
99075,M,South Region,A Level or Equivalent,30-40%,0-35,0,60,N,not completed
99609,F,South East Region,Lower Than A Level,80-90%,0-35,0,70,N,not completed
100561,M,East Anglian Region,Lower Than A Level,70-80%,0-35,1,60,N,not completed
101187,F,London Region,HE Qualification,30-40%,35-55,0,120,N,not completed
101279,F,Yorkshire Region,A Level or Equivalent,0-10%,35-55,0,60,N,not completed
102221,F,Scotland,HE Qualification,50-60%,35-55,0,60,N,completed
103891,M,South Region,HE Qualification,70-80%,0-35,1,90,N,not completed
104215,M,Scotland,A Level or Equivalent,0-10%,0-35,0,270,N,not completed
104772,M,South West Region,A Level or Equivalent,70-80%,35-55,1,60,N,not completed
106553,F,Yorkshire Region,Lower Than A Level,40-50%,0-35,0,60,N,completed
110524,M,Ireland,Lower Than A Level,50-60%,35-55,0,60,N,completed
110640,F,East Anglian Region,HE Qualification,70-80%,35-55,0,120,N,completed
111415,M,South Region,A Level or Equivalent,50-60%,35-55,1,60,N,not completed
111926,M,East Anglian Region,Lower Than A Level,30-40%,0-35,2,60,N,completed
118578,F,Scotland,A Level or Equivalent,60-70%,0-35,2,60,Y,not completed
123053,M,East Anglian Region,Lower Than A Level,60-70%,0-35,1,120,N,not completed
123183,M,Wales,HE Qualification,50-60%,35-55,0,60,N,completed
123957,F,North Western Region,Lower Than A Level,70-80%,0-35,1,60,N,not completed
124210,F,North Western Region,A Level or Equivalent,0-10%,0-35,0,120,N,not completed
124728,F,North Western Region,A Level or Equivalent,Oct-20,35-55,1,60,Y,not completed
125830,F,South West Region,HE Qualification,40-50%,35-55,0,120,Y,not completed
129989,M,South West Region,A Level or Equivalent,20-30%,0-35,0,60,N,completed
131152,M,Yorkshire Region,A Level or Equivalent,90-100%,0-35,0,120,N,not completed
131612,M,Yorkshire Region,A Level or Equivalent,30-40%,0-35,0,60,N,completed
132157,M,London Region,A Level or Equivalent,80-90%,35-55,0,60,Y,not completed
132511,F,East Anglian Region,A Level or Equivalent,0-10%,0-35,0,120,N,not completed
133365,F,East Midlands Region,A Level or Equivalent,Oct-20,35-55,0,60,N,completed
134243,F,East Anglian Region,A Level or Equivalent,80-90%,0-35,0,90,N,completed
134920,F,South Region,A Level or Equivalent,50-60%,0-35,0,60,N,not completed
135999,M,South East Region,A Level or Equivalent,90-100%,0-35,0,60,N,not completed
136135,M,East Anglian Region,A Level or Equivalent,60-70%,0-35,2,90,N,completed
136793,M,Yorkshire Region,HE Qualification,60-70%,0-35,1,60,N,completed
138715,M,South East Region,A Level or Equivalent,0-10%,0-35,1,60,N,not completed
145188,M,Wales,Lower Than A Level,30-40%,35-55,0,60,N,not completed
145578,F,Scotland,HE Qualification,80-90%,0-35,0,120,N,not completed
146943,F,North Western Region,Lower Than A Level,30-40%,35-55,0,120,Y,not completed
147328,F,South Region,A Level or Equivalent,80-90%,0-35,0,60,N,completed
147715,F,West Midlands Region,A Level or Equivalent,50-60%,0-35,0,60,N,not completed
148414,M,South West Region,Lower Than A Level,60-70%,0-35,1,60,N,completed
151745,M,Scotland,A Level or Equivalent,70-80%,0-35,0,90,N,completed
152320,M,South Region,A Level or Equivalent,80-90%,0-35,1,90,Y,completed
153170,F,Wales,A Level or Equivalent,0-10%,0-35,0,120,Y,completed
154073,M,South East Region,A Level or Equivalent,80-90%,0-35,0,90,N,not completed
158575,M,South West Region,Lower Than A Level,60-70%,0-35,0,60,N,not completed
160181,M,East Midlands Region,Lower Than A Level,80-90%,0-35,0,60,N,not completed
162337,F,West Midlands Region,Lower Than A Level,30-40%,0-35,1,120,N,not completed
163996,M,South East Region,Lower Than A Level,Oct-20,0-35,0,90,N,not completed
167945,F,Yorkshire Region,A Level or Equivalent,20-30%,0-35,0,90,N,not completed
168843,F,South Region,A Level or Equivalent,80-90%,0-35,1,120,N,not completed
169894,M,South West Region,HE Qualification,20-30%,0-35,3,60,N,completed
172965,M,Scotland,Post Graduate Qualification,60-70%,35-55,2,60,N,completed
175804,M,West Midlands Region,A Level or Equivalent,60-70%,0-35,1,180,N,not completed
177781,M,Scotland,HE Qualification,Oct-20,35-55,0,60,N,not completed
184409,M,North Region,Lower Than A Level,,35-55,0,60,N,completed
185024,F,West Midlands Region,Lower Than A Level,0-10%,0-35,1,60,Y,not completed
189143,F,South East Region,HE Qualification,90-100%,35-55,0,120,N,completed
190279,F,Scotland,Post Graduate Qualification,60-70%,35-55,3,60,N,completed
191732,M,North Western Region,Lower Than A Level,80-90%,0-35,0,60,N,not completed
192375,F,South Region,HE Qualification,60-70%,0-35,0,120,N,completed
202138,F,London Region,A Level or Equivalent,40-50%,35-55,0,90,N,not completed
202489,M,Yorkshire Region,Lower Than A Level,0-10%,0-35,1,120,N,not completed
203149,M,South East Region,Lower Than A Level,20-30%,35-55,0,60,N,not completed
204410,F,South West Region,Lower Than A Level,90-100%,0-35,0,120,N,completed
204609,M,North Western Region,HE Qualification,0-10%,35-55,1,60,N,completed
226895,M,South Region,HE Qualification,90-100%,35-55,1,150,N,completed
231697,M,North Western Region,Lower Than A Level,80-90%,0-35,0,60,N,not completed
233868,M,South Region,HE Qualification,30-40%,0-35,1,60,N,not completed
233873,M,Yorkshire Region,Lower Than A Level,50-60%,0-35,0,60,N,completed
234552,F,North Western Region,Lower Than A Level,20-30%,0-35,0,120,N,completed
235893,M,Scotland,HE Qualification,90-100%,35-55,0,100,N,completed
236017,F,London Region,A Level or Equivalent,Oct-20,0-35,0,120,Y,not completed
236150,F,Wales,HE Qualification,80-90%,35-55,1,100,N,not completed
240186,F,Scotland,HE Qualification,20-30%,0-35,0,80,N,completed
240236,F,West Midlands Region,A Level or Equivalent,0-10%,0-35,3,60,Y,not completed
241066,F,North Region,HE Qualification,,0-35,1,60,N,completed
241769,F,South West Region,Lower Than A Level,Oct-20,0-35,0,60,Y,not completed
243025,F,Scotland,A Level or Equivalent,60-70%,0-35,0,60,Y,completed
249359,M,Scotland,Lower Than A Level,50-60%,0-35,0,90,N,completed
253579,M,North Region,A Level or Equivalent,Oct-20,0-35,1,120,N,not completed
256144,M,London Region,HE Qualification,40-50%,35-55,0,60,N,completed
258538,F,Yorkshire Region,A Level or Equivalent,60-70%,35-55,0,60,N,completed
260077,M,Wales,A Level or Equivalent,90-100%,0-35,1,60,N,completed
260639,M,South East Region,A Level or Equivalent,60-70%,0-35,2,120,Y,not completed
264601,F,London Region,A Level or Equivalent,30-40%,0-35,3,70,N,not completed
267118,F,South West Region,Lower Than A Level,30-40%,0-35,1,90,Y,not completed
268143,M,Scotland,A Level or Equivalent,Oct-20,35-55,1,60,N,completed
269575,F,Scotland,HE Qualification,50-60%,0-35,0,60,N,not completed
269856,M,East Midlands Region,A Level or Equivalent,50-60%,0-35,0,60,N,completed
270502,M,East Midlands Region,A Level or Equivalent,30-40%,0-35,0,120,N,completed
275297,M,North Region,HE Qualification,,0-35,0,120,N,completed
275309,M,South East Region,Lower Than A Level,30-40%,35-55,1,90,N,not completed
276935,F,South Region,Lower Than A Level,90-100%,35-55,0,60,N,completed
279117,M,West Midlands Region,HE Qualification,Oct-20,0-35,0,60,N,not completed
281172,F,East Midlands Region,Lower Than A Level,80-90%,0-35,0,60,N,completed
281252,F,South Region,Lower Than A Level,90-100%,0-35,0,60,N,not completed
281799,F,South East Region,Lower Than A Level,0-10%,0-35,0,60,N,not completed
281920,M,South East Region,Lower Than A Level,Oct-20,0-35,4,60,N,completed
282498,F,London Region,A Level or Equivalent,70-80%,0-35,0,60,N,not completed
284741,M,East Anglian Region,A Level or Equivalent,80-90%,0-35,0,120,N,not completed
285481,M,East Anglian Region,A Level or Equivalent,80-90%,0-35,0,60,N,completed
287897,F,East Midlands Region,Lower Than A Level,50-60%,0-35,2,120,Y,not completed
287954,M,Wales,A Level or Equivalent,Oct-20,0-35,2,120,N,not completed
288762,F,North Western Region,Lower Than A Level,50-60%,0-35,0,120,N,not completed
295118,F,Wales,Lower Than A Level,20-30%,35-55,0,180,N,completed
296138,M,East Anglian Region,A Level or Equivalent,30-40%,0-35,0,60,N,completed
